id	nb_de	valeur_1	valeur_2	valeur_3	valeur_4	valeur_5	valeur_6
49564	5	3	2	3	5	4	0
49565	5	3	2	3	5	5	0
49566	5	3	2	3	5	6	0
49567	5	3	2	3	6	1	0
49568	5	3	2	3	6	2	0
49569	5	3	2	3	6	3	0
49570	5	3	2	3	6	4	0
49571	5	3	2	3	6	5	0
49572	5	3	2	3	6	6	0
49573	5	3	2	4	1	1	0
49574	5	3	2	4	1	2	0
49575	5	3	2	4	1	3	0
49576	5	3	2	4	1	4	0
49577	5	3	2	4	1	5	0
49578	5	3	2	4	1	6	0
49579	5	3	2	4	2	1	0
49580	5	3	2	4	2	2	0
49581	5	3	2	4	2	3	0
49582	5	3	2	4	2	4	0
49583	5	3	2	4	2	5	0
49584	5	3	2	4	2	6	0
49585	5	3	2	4	3	1	0
49586	5	3	2	4	3	2	0
49587	5	3	2	4	3	3	0
49588	5	3	2	4	3	4	0
49589	5	3	2	4	3	5	0
49590	5	3	2	4	3	6	0
49591	5	3	2	4	4	1	0
49592	5	3	2	4	4	2	0
49593	5	3	2	4	4	3	0
49594	5	3	2	4	4	4	0
49595	5	3	2	4	4	5	0
49596	5	3	2	4	4	6	0
49597	5	3	2	4	5	1	0
49598	5	3	2	4	5	2	0
49599	5	3	2	4	5	3	0
49600	5	3	2	4	5	4	0
49601	5	3	2	4	5	5	0
49602	5	3	2	4	5	6	0
49603	5	3	2	4	6	1	0
49604	5	3	2	4	6	2	0
49605	5	3	2	4	6	3	0
49606	5	3	2	4	6	4	0
49607	5	3	2	4	6	5	0
49608	5	3	2	4	6	6	0
49609	5	3	2	5	1	1	0
49610	5	3	2	5	1	2	0
49611	5	3	2	5	1	3	0
49612	5	3	2	5	1	4	0
49613	5	3	2	5	1	5	0
49614	5	3	2	5	1	6	0
49615	5	3	2	5	2	1	0
49616	5	3	2	5	2	2	0
49617	5	3	2	5	2	3	0
49618	5	3	2	5	2	4	0
49619	5	3	2	5	2	5	0
49620	5	3	2	5	2	6	0
49621	5	3	2	5	3	1	0
49622	5	3	2	5	3	2	0
49623	5	3	2	5	3	3	0
49624	5	3	2	5	3	4	0
49625	5	3	2	5	3	5	0
49626	5	3	2	5	3	6	0
49627	5	3	2	5	4	1	0
49628	5	3	2	5	4	2	0
49629	5	3	2	5	4	3	0
49630	5	3	2	5	4	4	0
49631	5	3	2	5	4	5	0
49632	5	3	2	5	4	6	0
49633	5	3	2	5	5	1	0
49634	5	3	2	5	5	2	0
49635	5	3	2	5	5	3	0
49636	5	3	2	5	5	4	0
49637	5	3	2	5	5	5	0
49638	5	3	2	5	5	6	0
49639	5	3	2	5	6	1	0
49640	5	3	2	5	6	2	0
49641	5	3	2	5	6	3	0
49642	5	3	2	5	6	4	0
49643	5	3	2	5	6	5	0
49644	5	3	2	5	6	6	0
49645	5	3	2	6	1	1	0
49646	5	3	2	6	1	2	0
49647	5	3	2	6	1	3	0
49648	5	3	2	6	1	4	0
49649	5	3	2	6	1	5	0
49650	5	3	2	6	1	6	0
49651	5	3	2	6	2	1	0
49652	5	3	2	6	2	2	0
49653	5	3	2	6	2	3	0
49654	5	3	2	6	2	4	0
49655	5	3	2	6	2	5	0
49656	5	3	2	6	2	6	0
49657	5	3	2	6	3	1	0
49658	5	3	2	6	3	2	0
49659	5	3	2	6	3	3	0
49660	5	3	2	6	3	4	0
49661	5	3	2	6	3	5	0
49662	5	3	2	6	3	6	0
49663	5	3	2	6	4	1	0
49664	5	3	2	6	4	2	0
49665	5	3	2	6	4	3	0
49666	5	3	2	6	4	4	0
49667	5	3	2	6	4	5	0
49668	5	3	2	6	4	6	0
49669	5	3	2	6	5	1	0
49670	5	3	2	6	5	2	0
49671	5	3	2	6	5	3	0
49672	5	3	2	6	5	4	0
49673	5	3	2	6	5	5	0
49674	5	3	2	6	5	6	0
49675	5	3	2	6	6	1	0
49676	5	3	2	6	6	2	0
49677	5	3	2	6	6	3	0
49678	5	3	2	6	6	4	0
49679	5	3	2	6	6	5	0
49680	5	3	2	6	6	6	0
49681	5	3	3	1	1	1	0
49682	5	3	3	1	1	2	0
49683	5	3	3	1	1	3	0
49684	5	3	3	1	1	4	0
49685	5	3	3	1	1	5	0
49686	5	3	3	1	1	6	0
49687	5	3	3	1	2	1	0
49688	5	3	3	1	2	2	0
49689	5	3	3	1	2	3	0
49690	5	3	3	1	2	4	0
49691	5	3	3	1	2	5	0
49692	5	3	3	1	2	6	0
49693	5	3	3	1	3	1	0
49694	5	3	3	1	3	2	0
49695	5	3	3	1	3	3	0
49696	5	3	3	1	3	4	0
49697	5	3	3	1	3	5	0
49698	5	3	3	1	3	6	0
49699	5	3	3	1	4	1	0
49700	5	3	3	1	4	2	0
49701	5	3	3	1	4	3	0
49702	5	3	3	1	4	4	0
49703	5	3	3	1	4	5	0
49704	5	3	3	1	4	6	0
49705	5	3	3	1	5	1	0
49706	5	3	3	1	5	2	0
49707	5	3	3	1	5	3	0
49708	5	3	3	1	5	4	0
49709	5	3	3	1	5	5	0
49710	5	3	3	1	5	6	0
49711	5	3	3	1	6	1	0
49712	5	3	3	1	6	2	0
49713	5	3	3	1	6	3	0
49714	5	3	3	1	6	4	0
49715	5	3	3	1	6	5	0
49716	5	3	3	1	6	6	0
49717	5	3	3	2	1	1	0
49718	5	3	3	2	1	2	0
49719	5	3	3	2	1	3	0
49720	5	3	3	2	1	4	0
49721	5	3	3	2	1	5	0
49722	5	3	3	2	1	6	0
49723	5	3	3	2	2	1	0
49724	5	3	3	2	2	2	0
49725	5	3	3	2	2	3	0
49726	5	3	3	2	2	4	0
49727	5	3	3	2	2	5	0
49728	5	3	3	2	2	6	0
49729	5	3	3	2	3	1	0
49730	5	3	3	2	3	2	0
49731	5	3	3	2	3	3	0
49732	5	3	3	2	3	4	0
49733	5	3	3	2	3	5	0
49734	5	3	3	2	3	6	0
49735	5	3	3	2	4	1	0
49736	5	3	3	2	4	2	0
49737	5	3	3	2	4	3	0
49738	5	3	3	2	4	4	0
49739	5	3	3	2	4	5	0
49740	5	3	3	2	4	6	0
49741	5	3	3	2	5	1	0
49742	5	3	3	2	5	2	0
49743	5	3	3	2	5	3	0
49744	5	3	3	2	5	4	0
49745	5	3	3	2	5	5	0
49746	5	3	3	2	5	6	0
49747	5	3	3	2	6	1	0
49748	5	3	3	2	6	2	0
49749	5	3	3	2	6	3	0
49750	5	3	3	2	6	4	0
49751	5	3	3	2	6	5	0
49752	5	3	3	2	6	6	0
49753	5	3	3	3	1	1	0
49754	5	3	3	3	1	2	0
49755	5	3	3	3	1	3	0
49756	5	3	3	3	1	4	0
49757	5	3	3	3	1	5	0
49758	5	3	3	3	1	6	0
49759	5	3	3	3	2	1	0
49760	5	3	3	3	2	2	0
49761	5	3	3	3	2	3	0
49762	5	3	3	3	2	4	0
49763	5	3	3	3	2	5	0
49764	5	3	3	3	2	6	0
49765	5	3	3	3	3	1	0
49766	5	3	3	3	3	2	0
49767	5	3	3	3	3	3	0
49768	5	3	3	3	3	4	0
49769	5	3	3	3	3	5	0
49770	5	3	3	3	3	6	0
49771	5	3	3	3	4	1	0
49772	5	3	3	3	4	2	0
49773	5	3	3	3	4	3	0
49774	5	3	3	3	4	4	0
49775	5	3	3	3	4	5	0
49776	5	3	3	3	4	6	0
49777	5	3	3	3	5	1	0
49778	5	3	3	3	5	2	0
49779	5	3	3	3	5	3	0
49780	5	3	3	3	5	4	0
49781	5	3	3	3	5	5	0
49782	5	3	3	3	5	6	0
49783	5	3	3	3	6	1	0
49784	5	3	3	3	6	2	0
49785	5	3	3	3	6	3	0
49786	5	3	3	3	6	4	0
49787	5	3	3	3	6	5	0
49788	5	3	3	3	6	6	0
49789	5	3	3	4	1	1	0
49790	5	3	3	4	1	2	0
49791	5	3	3	4	1	3	0
49792	5	3	3	4	1	4	0
49793	5	3	3	4	1	5	0
49794	5	3	3	4	1	6	0
49795	5	3	3	4	2	1	0
49796	5	3	3	4	2	2	0
49797	5	3	3	4	2	3	0
49798	5	3	3	4	2	4	0
49799	5	3	3	4	2	5	0
49800	5	3	3	4	2	6	0
49801	5	3	3	4	3	1	0
49802	5	3	3	4	3	2	0
49803	5	3	3	4	3	3	0
49804	5	3	3	4	3	4	0
49805	5	3	3	4	3	5	0
49806	5	3	3	4	3	6	0
49807	5	3	3	4	4	1	0
49808	5	3	3	4	4	2	0
49809	5	3	3	4	4	3	0
49810	5	3	3	4	4	4	0
49811	5	3	3	4	4	5	0
49812	5	3	3	4	4	6	0
49813	5	3	3	4	5	1	0
49814	5	3	3	4	5	2	0
49815	5	3	3	4	5	3	0
49816	5	3	3	4	5	4	0
49817	5	3	3	4	5	5	0
49818	5	3	3	4	5	6	0
49819	5	3	3	4	6	1	0
49820	5	3	3	4	6	2	0
49821	5	3	3	4	6	3	0
49822	5	3	3	4	6	4	0
49823	5	3	3	4	6	5	0
49824	5	3	3	4	6	6	0
49825	5	3	3	5	1	1	0
49826	5	3	3	5	1	2	0
49827	5	3	3	5	1	3	0
49828	5	3	3	5	1	4	0
49829	5	3	3	5	1	5	0
49830	5	3	3	5	1	6	0
49831	5	3	3	5	2	1	0
49832	5	3	3	5	2	2	0
49833	5	3	3	5	2	3	0
49834	5	3	3	5	2	4	0
49835	5	3	3	5	2	5	0
49836	5	3	3	5	2	6	0
49837	5	3	3	5	3	1	0
49838	5	3	3	5	3	2	0
49839	5	3	3	5	3	3	0
49840	5	3	3	5	3	4	0
49841	5	3	3	5	3	5	0
49842	5	3	3	5	3	6	0
49843	5	3	3	5	4	1	0
49844	5	3	3	5	4	2	0
49845	5	3	3	5	4	3	0
49846	5	3	3	5	4	4	0
49847	5	3	3	5	4	5	0
49848	5	3	3	5	4	6	0
49849	5	3	3	5	5	1	0
49850	5	3	3	5	5	2	0
49851	5	3	3	5	5	3	0
49852	5	3	3	5	5	4	0
49853	5	3	3	5	5	5	0
49854	5	3	3	5	5	6	0
49855	5	3	3	5	6	1	0
49856	5	3	3	5	6	2	0
49857	5	3	3	5	6	3	0
49858	5	3	3	5	6	4	0
49859	5	3	3	5	6	5	0
49860	5	3	3	5	6	6	0
49861	5	3	3	6	1	1	0
49862	5	3	3	6	1	2	0
49863	5	3	3	6	1	3	0
49864	5	3	3	6	1	4	0
49865	5	3	3	6	1	5	0
49866	5	3	3	6	1	6	0
49867	5	3	3	6	2	1	0
49868	5	3	3	6	2	2	0
49869	5	3	3	6	2	3	0
49870	5	3	3	6	2	4	0
49871	5	3	3	6	2	5	0
49872	5	3	3	6	2	6	0
49873	5	3	3	6	3	1	0
49874	5	3	3	6	3	2	0
49875	5	3	3	6	3	3	0
49876	5	3	3	6	3	4	0
49877	5	3	3	6	3	5	0
49878	5	3	3	6	3	6	0
49879	5	3	3	6	4	1	0
49880	5	3	3	6	4	2	0
49881	5	3	3	6	4	3	0
49882	5	3	3	6	4	4	0
49883	5	3	3	6	4	5	0
49884	5	3	3	6	4	6	0
49885	5	3	3	6	5	1	0
49886	5	3	3	6	5	2	0
49887	5	3	3	6	5	3	0
49888	5	3	3	6	5	4	0
49889	5	3	3	6	5	5	0
49890	5	3	3	6	5	6	0
49891	5	3	3	6	6	1	0
49892	5	3	3	6	6	2	0
49893	5	3	3	6	6	3	0
49894	5	3	3	6	6	4	0
49895	5	3	3	6	6	5	0
49896	5	3	3	6	6	6	0
49897	5	3	4	1	1	1	0
49898	5	3	4	1	1	2	0
49899	5	3	4	1	1	3	0
49900	5	3	4	1	1	4	0
49901	5	3	4	1	1	5	0
49902	5	3	4	1	1	6	0
49903	5	3	4	1	2	1	0
49904	5	3	4	1	2	2	0
49905	5	3	4	1	2	3	0
49906	5	3	4	1	2	4	0
49907	5	3	4	1	2	5	0
49908	5	3	4	1	2	6	0
49909	5	3	4	1	3	1	0
49910	5	3	4	1	3	2	0
49911	5	3	4	1	3	3	0
49912	5	3	4	1	3	4	0
49913	5	3	4	1	3	5	0
49914	5	3	4	1	3	6	0
49915	5	3	4	1	4	1	0
49916	5	3	4	1	4	2	0
49917	5	3	4	1	4	3	0
49918	5	3	4	1	4	4	0
49919	5	3	4	1	4	5	0
49920	5	3	4	1	4	6	0
49921	5	3	4	1	5	1	0
49922	5	3	4	1	5	2	0
49923	5	3	4	1	5	3	0
49924	5	3	4	1	5	4	0
49925	5	3	4	1	5	5	0
49926	5	3	4	1	5	6	0
49927	5	3	4	1	6	1	0
49928	5	3	4	1	6	2	0
49929	5	3	4	1	6	3	0
49930	5	3	4	1	6	4	0
49931	5	3	4	1	6	5	0
49932	5	3	4	1	6	6	0
49933	5	3	4	2	1	1	0
49934	5	3	4	2	1	2	0
49935	5	3	4	2	1	3	0
49936	5	3	4	2	1	4	0
49937	5	3	4	2	1	5	0
49938	5	3	4	2	1	6	0
49939	5	3	4	2	2	1	0
49940	5	3	4	2	2	2	0
49941	5	3	4	2	2	3	0
49942	5	3	4	2	2	4	0
49943	5	3	4	2	2	5	0
49944	5	3	4	2	2	6	0
49945	5	3	4	2	3	1	0
49946	5	3	4	2	3	2	0
49947	5	3	4	2	3	3	0
49948	5	3	4	2	3	4	0
49949	5	3	4	2	3	5	0
49950	5	3	4	2	3	6	0
49951	5	3	4	2	4	1	0
49952	5	3	4	2	4	2	0
49953	5	3	4	2	4	3	0
49954	5	3	4	2	4	4	0
49955	5	3	4	2	4	5	0
49956	5	3	4	2	4	6	0
49957	5	3	4	2	5	1	0
49958	5	3	4	2	5	2	0
49959	5	3	4	2	5	3	0
49960	5	3	4	2	5	4	0
49961	5	3	4	2	5	5	0
49962	5	3	4	2	5	6	0
49963	5	3	4	2	6	1	0
49964	5	3	4	2	6	2	0
49965	5	3	4	2	6	3	0
49966	5	3	4	2	6	4	0
49967	5	3	4	2	6	5	0
49968	5	3	4	2	6	6	0
49969	5	3	4	3	1	1	0
49970	5	3	4	3	1	2	0
49971	5	3	4	3	1	3	0
49972	5	3	4	3	1	4	0
49973	5	3	4	3	1	5	0
49974	5	3	4	3	1	6	0
49975	5	3	4	3	2	1	0
49976	5	3	4	3	2	2	0
49977	5	3	4	3	2	3	0
49978	5	3	4	3	2	4	0
49979	5	3	4	3	2	5	0
49980	5	3	4	3	2	6	0
49981	5	3	4	3	3	1	0
49982	5	3	4	3	3	2	0
49983	5	3	4	3	3	3	0
49984	5	3	4	3	3	4	0
49985	5	3	4	3	3	5	0
49986	5	3	4	3	3	6	0
49987	5	3	4	3	4	1	0
49988	5	3	4	3	4	2	0
49989	5	3	4	3	4	3	0
49990	5	3	4	3	4	4	0
49991	5	3	4	3	4	5	0
49992	5	3	4	3	4	6	0
49993	5	3	4	3	5	1	0
49994	5	3	4	3	5	2	0
49995	5	3	4	3	5	3	0
49996	5	3	4	3	5	4	0
49997	5	3	4	3	5	5	0
49998	5	3	4	3	5	6	0
49999	5	3	4	3	6	1	0
50000	5	3	4	3	6	2	0
50001	5	3	4	3	6	3	0
50002	5	3	4	3	6	4	0
50003	5	3	4	3	6	5	0
50004	5	3	4	3	6	6	0
50005	5	3	4	4	1	1	0
50006	5	3	4	4	1	2	0
50007	5	3	4	4	1	3	0
50008	5	3	4	4	1	4	0
50009	5	3	4	4	1	5	0
50010	5	3	4	4	1	6	0
50011	5	3	4	4	2	1	0
50012	5	3	4	4	2	2	0
50013	5	3	4	4	2	3	0
50014	5	3	4	4	2	4	0
50015	5	3	4	4	2	5	0
50016	5	3	4	4	2	6	0
50017	5	3	4	4	3	1	0
50018	5	3	4	4	3	2	0
50019	5	3	4	4	3	3	0
50020	5	3	4	4	3	4	0
50021	5	3	4	4	3	5	0
50022	5	3	4	4	3	6	0
50023	5	3	4	4	4	1	0
50024	5	3	4	4	4	2	0
50025	5	3	4	4	4	3	0
50026	5	3	4	4	4	4	0
50027	5	3	4	4	4	5	0
50028	5	3	4	4	4	6	0
50029	5	3	4	4	5	1	0
50030	5	3	4	4	5	2	0
50031	5	3	4	4	5	3	0
50032	5	3	4	4	5	4	0
50033	5	3	4	4	5	5	0
50034	5	3	4	4	5	6	0
50035	5	3	4	4	6	1	0
50036	5	3	4	4	6	2	0
50037	5	3	4	4	6	3	0
50038	5	3	4	4	6	4	0
50039	5	3	4	4	6	5	0
50040	5	3	4	4	6	6	0
50041	5	3	4	5	1	1	0
50042	5	3	4	5	1	2	0
50043	5	3	4	5	1	3	0
50044	5	3	4	5	1	4	0
50045	5	3	4	5	1	5	0
50046	5	3	4	5	1	6	0
50047	5	3	4	5	2	1	0
50048	5	3	4	5	2	2	0
50049	5	3	4	5	2	3	0
50050	5	3	4	5	2	4	0
50051	5	3	4	5	2	5	0
50052	5	3	4	5	2	6	0
50053	5	3	4	5	3	1	0
50054	5	3	4	5	3	2	0
50055	5	3	4	5	3	3	0
50056	5	3	4	5	3	4	0
50057	5	3	4	5	3	5	0
50058	5	3	4	5	3	6	0
50059	5	3	4	5	4	1	0
50060	5	3	4	5	4	2	0
50061	5	3	4	5	4	3	0
50062	5	3	4	5	4	4	0
50063	5	3	4	5	4	5	0
50064	5	3	4	5	4	6	0
50065	5	3	4	5	5	1	0
50066	5	3	4	5	5	2	0
50067	5	3	4	5	5	3	0
50068	5	3	4	5	5	4	0
50069	5	3	4	5	5	5	0
50070	5	3	4	5	5	6	0
50071	5	3	4	5	6	1	0
50072	5	3	4	5	6	2	0
50073	5	3	4	5	6	3	0
50074	5	3	4	5	6	4	0
50075	5	3	4	5	6	5	0
50076	5	3	4	5	6	6	0
50077	5	3	4	6	1	1	0
50078	5	3	4	6	1	2	0
50079	5	3	4	6	1	3	0
50080	5	3	4	6	1	4	0
50081	5	3	4	6	1	5	0
50082	5	3	4	6	1	6	0
50083	5	3	4	6	2	1	0
50084	5	3	4	6	2	2	0
50085	5	3	4	6	2	3	0
50086	5	3	4	6	2	4	0
50087	5	3	4	6	2	5	0
50088	5	3	4	6	2	6	0
50089	5	3	4	6	3	1	0
50090	5	3	4	6	3	2	0
50091	5	3	4	6	3	3	0
50092	5	3	4	6	3	4	0
50093	5	3	4	6	3	5	0
50094	5	3	4	6	3	6	0
50095	5	3	4	6	4	1	0
50096	5	3	4	6	4	2	0
50097	5	3	4	6	4	3	0
50098	5	3	4	6	4	4	0
50099	5	3	4	6	4	5	0
50100	5	3	4	6	4	6	0
50101	5	3	4	6	5	1	0
50102	5	3	4	6	5	2	0
50103	5	3	4	6	5	3	0
50104	5	3	4	6	5	4	0
50105	5	3	4	6	5	5	0
50106	5	3	4	6	5	6	0
50107	5	3	4	6	6	1	0
50108	5	3	4	6	6	2	0
50109	5	3	4	6	6	3	0
50110	5	3	4	6	6	4	0
50111	5	3	4	6	6	5	0
50112	5	3	4	6	6	6	0
50113	5	3	5	1	1	1	0
50114	5	3	5	1	1	2	0
50115	5	3	5	1	1	3	0
50116	5	3	5	1	1	4	0
50117	5	3	5	1	1	5	0
50118	5	3	5	1	1	6	0
50119	5	3	5	1	2	1	0
50120	5	3	5	1	2	2	0
50121	5	3	5	1	2	3	0
50122	5	3	5	1	2	4	0
50123	5	3	5	1	2	5	0
50124	5	3	5	1	2	6	0
50125	5	3	5	1	3	1	0
50126	5	3	5	1	3	2	0
50127	5	3	5	1	3	3	0
50128	5	3	5	1	3	4	0
50129	5	3	5	1	3	5	0
50130	5	3	5	1	3	6	0
50131	5	3	5	1	4	1	0
50132	5	3	5	1	4	2	0
50133	5	3	5	1	4	3	0
50134	5	3	5	1	4	4	0
50135	5	3	5	1	4	5	0
50136	5	3	5	1	4	6	0
50137	5	3	5	1	5	1	0
50138	5	3	5	1	5	2	0
50139	5	3	5	1	5	3	0
50140	5	3	5	1	5	4	0
50141	5	3	5	1	5	5	0
50142	5	3	5	1	5	6	0
50143	5	3	5	1	6	1	0
50144	5	3	5	1	6	2	0
50145	5	3	5	1	6	3	0
50146	5	3	5	1	6	4	0
50147	5	3	5	1	6	5	0
50148	5	3	5	1	6	6	0
50149	5	3	5	2	1	1	0
50150	5	3	5	2	1	2	0
50151	5	3	5	2	1	3	0
50152	5	3	5	2	1	4	0
50153	5	3	5	2	1	5	0
50154	5	3	5	2	1	6	0
50155	5	3	5	2	2	1	0
50156	5	3	5	2	2	2	0
50157	5	3	5	2	2	3	0
50158	5	3	5	2	2	4	0
50159	5	3	5	2	2	5	0
50160	5	3	5	2	2	6	0
50161	5	3	5	2	3	1	0
50162	5	3	5	2	3	2	0
50163	5	3	5	2	3	3	0
50164	5	3	5	2	3	4	0
50165	5	3	5	2	3	5	0
50166	5	3	5	2	3	6	0
50167	5	3	5	2	4	1	0
50168	5	3	5	2	4	2	0
50169	5	3	5	2	4	3	0
50170	5	3	5	2	4	4	0
50171	5	3	5	2	4	5	0
50172	5	3	5	2	4	6	0
50173	5	3	5	2	5	1	0
50174	5	3	5	2	5	2	0
50175	5	3	5	2	5	3	0
50176	5	3	5	2	5	4	0
50177	5	3	5	2	5	5	0
50178	5	3	5	2	5	6	0
50179	5	3	5	2	6	1	0
50180	5	3	5	2	6	2	0
50181	5	3	5	2	6	3	0
50182	5	3	5	2	6	4	0
50183	5	3	5	2	6	5	0
50184	5	3	5	2	6	6	0
50185	5	3	5	3	1	1	0
50186	5	3	5	3	1	2	0
50187	5	3	5	3	1	3	0
50188	5	3	5	3	1	4	0
50189	5	3	5	3	1	5	0
50190	5	3	5	3	1	6	0
50191	5	3	5	3	2	1	0
50192	5	3	5	3	2	2	0
50193	5	3	5	3	2	3	0
50194	5	3	5	3	2	4	0
50195	5	3	5	3	2	5	0
50196	5	3	5	3	2	6	0
50197	5	3	5	3	3	1	0
50198	5	3	5	3	3	2	0
50199	5	3	5	3	3	3	0
50200	5	3	5	3	3	4	0
50201	5	3	5	3	3	5	0
50202	5	3	5	3	3	6	0
50203	5	3	5	3	4	1	0
50204	5	3	5	3	4	2	0
50205	5	3	5	3	4	3	0
50206	5	3	5	3	4	4	0
50207	5	3	5	3	4	5	0
50208	5	3	5	3	4	6	0
50209	5	3	5	3	5	1	0
50210	5	3	5	3	5	2	0
50211	5	3	5	3	5	3	0
50212	5	3	5	3	5	4	0
50213	5	3	5	3	5	5	0
50214	5	3	5	3	5	6	0
50215	5	3	5	3	6	1	0
50216	5	3	5	3	6	2	0
50217	5	3	5	3	6	3	0
50218	5	3	5	3	6	4	0
50219	5	3	5	3	6	5	0
50220	5	3	5	3	6	6	0
50221	5	3	5	4	1	1	0
50222	5	3	5	4	1	2	0
50223	5	3	5	4	1	3	0
50224	5	3	5	4	1	4	0
50225	5	3	5	4	1	5	0
50226	5	3	5	4	1	6	0
50227	5	3	5	4	2	1	0
50228	5	3	5	4	2	2	0
50229	5	3	5	4	2	3	0
50230	5	3	5	4	2	4	0
50231	5	3	5	4	2	5	0
50232	5	3	5	4	2	6	0
50233	5	3	5	4	3	1	0
50234	5	3	5	4	3	2	0
50235	5	3	5	4	3	3	0
50236	5	3	5	4	3	4	0
50237	5	3	5	4	3	5	0
50238	5	3	5	4	3	6	0
50239	5	3	5	4	4	1	0
50240	5	3	5	4	4	2	0
50241	5	3	5	4	4	3	0
50242	5	3	5	4	4	4	0
50243	5	3	5	4	4	5	0
50244	5	3	5	4	4	6	0
50245	5	3	5	4	5	1	0
50246	5	3	5	4	5	2	0
50247	5	3	5	4	5	3	0
50248	5	3	5	4	5	4	0
50249	5	3	5	4	5	5	0
50250	5	3	5	4	5	6	0
50251	5	3	5	4	6	1	0
50252	5	3	5	4	6	2	0
50253	5	3	5	4	6	3	0
50254	5	3	5	4	6	4	0
50255	5	3	5	4	6	5	0
50256	5	3	5	4	6	6	0
50257	5	3	5	5	1	1	0
50258	5	3	5	5	1	2	0
50259	5	3	5	5	1	3	0
50260	5	3	5	5	1	4	0
50261	5	3	5	5	1	5	0
50262	5	3	5	5	1	6	0
50263	5	3	5	5	2	1	0
50264	5	3	5	5	2	2	0
50265	5	3	5	5	2	3	0
50266	5	3	5	5	2	4	0
50267	5	3	5	5	2	5	0
50268	5	3	5	5	2	6	0
50269	5	3	5	5	3	1	0
50270	5	3	5	5	3	2	0
50271	5	3	5	5	3	3	0
50272	5	3	5	5	3	4	0
50273	5	3	5	5	3	5	0
50274	5	3	5	5	3	6	0
50275	5	3	5	5	4	1	0
50276	5	3	5	5	4	2	0
50277	5	3	5	5	4	3	0
50278	5	3	5	5	4	4	0
50279	5	3	5	5	4	5	0
50280	5	3	5	5	4	6	0
50281	5	3	5	5	5	1	0
50282	5	3	5	5	5	2	0
50283	5	3	5	5	5	3	0
50284	5	3	5	5	5	4	0
50285	5	3	5	5	5	5	0
50286	5	3	5	5	5	6	0
50287	5	3	5	5	6	1	0
50288	5	3	5	5	6	2	0
50289	5	3	5	5	6	3	0
50290	5	3	5	5	6	4	0
50291	5	3	5	5	6	5	0
50292	5	3	5	5	6	6	0
50293	5	3	5	6	1	1	0
50294	5	3	5	6	1	2	0
50295	5	3	5	6	1	3	0
50296	5	3	5	6	1	4	0
50297	5	3	5	6	1	5	0
50298	5	3	5	6	1	6	0
50299	5	3	5	6	2	1	0
50300	5	3	5	6	2	2	0
50301	5	3	5	6	2	3	0
50302	5	3	5	6	2	4	0
50303	5	3	5	6	2	5	0
50304	5	3	5	6	2	6	0
50305	5	3	5	6	3	1	0
50306	5	3	5	6	3	2	0
50307	5	3	5	6	3	3	0
50308	5	3	5	6	3	4	0
50309	5	3	5	6	3	5	0
50310	5	3	5	6	3	6	0
50311	5	3	5	6	4	1	0
50312	5	3	5	6	4	2	0
50313	5	3	5	6	4	3	0
50314	5	3	5	6	4	4	0
50315	5	3	5	6	4	5	0
50316	5	3	5	6	4	6	0
50317	5	3	5	6	5	1	0
50318	5	3	5	6	5	2	0
50319	5	3	5	6	5	3	0
50320	5	3	5	6	5	4	0
50321	5	3	5	6	5	5	0
50322	5	3	5	6	5	6	0
50323	5	3	5	6	6	1	0
50324	5	3	5	6	6	2	0
50325	5	3	5	6	6	3	0
50326	5	3	5	6	6	4	0
50327	5	3	5	6	6	5	0
50328	5	3	5	6	6	6	0
50329	5	3	6	1	1	1	0
50330	5	3	6	1	1	2	0
50331	5	3	6	1	1	3	0
50332	5	3	6	1	1	4	0
50333	5	3	6	1	1	5	0
50334	5	3	6	1	1	6	0
50335	5	3	6	1	2	1	0
50336	5	3	6	1	2	2	0
50337	5	3	6	1	2	3	0
50338	5	3	6	1	2	4	0
50339	5	3	6	1	2	5	0
50340	5	3	6	1	2	6	0
50341	5	3	6	1	3	1	0
50342	5	3	6	1	3	2	0
50343	5	3	6	1	3	3	0
50344	5	3	6	1	3	4	0
50345	5	3	6	1	3	5	0
50346	5	3	6	1	3	6	0
50347	5	3	6	1	4	1	0
50348	5	3	6	1	4	2	0
50349	5	3	6	1	4	3	0
50350	5	3	6	1	4	4	0
50351	5	3	6	1	4	5	0
50352	5	3	6	1	4	6	0
50353	5	3	6	1	5	1	0
50354	5	3	6	1	5	2	0
50355	5	3	6	1	5	3	0
50356	5	3	6	1	5	4	0
50357	5	3	6	1	5	5	0
50358	5	3	6	1	5	6	0
50359	5	3	6	1	6	1	0
50360	5	3	6	1	6	2	0
50361	5	3	6	1	6	3	0
50362	5	3	6	1	6	4	0
50363	5	3	6	1	6	5	0
50364	5	3	6	1	6	6	0
50365	5	3	6	2	1	1	0
50366	5	3	6	2	1	2	0
50367	5	3	6	2	1	3	0
50368	5	3	6	2	1	4	0
50369	5	3	6	2	1	5	0
50370	5	3	6	2	1	6	0
50371	5	3	6	2	2	1	0
50372	5	3	6	2	2	2	0
50373	5	3	6	2	2	3	0
50374	5	3	6	2	2	4	0
50375	5	3	6	2	2	5	0
50376	5	3	6	2	2	6	0
50377	5	3	6	2	3	1	0
50378	5	3	6	2	3	2	0
50379	5	3	6	2	3	3	0
50380	5	3	6	2	3	4	0
50381	5	3	6	2	3	5	0
50382	5	3	6	2	3	6	0
50383	5	3	6	2	4	1	0
50384	5	3	6	2	4	2	0
